Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
205,50,4,50.0,3500,1,0,3,3,0,4,0,17,2,2,0,0,5,7,1947,1950,1,1,0,0,1,0.0,3,4,1,3,3,3,3,312,5,0,408,720,1,4,1,4,720,564,0,1284,0,0,1,1,2,1,3,5,6,0,2,5,1948.0,2,1,240,4,4,2,0,35,0,0,0,0,2,3,2,0,4,2009,8,4,110000
207,20,3,40.0,13673,1,0,0,3,0,1,0,19,5,2,0,2,5,5,1962,1962,1,1,6,6,1,0.0,3,2,1,3,3,3,5,0,5,0,1140,1140,1,4,1,4,1696,0,0,1696,0,0,1,1,3,1,3,8,3,1,4,1,1962.0,1,1,349,4,4,2,0,30,0,0,0,0,2,2,2,0,3,2007,8,4,143900
210,20,3,75.0,8250,1,0,3,3,0,4,0,12,2,2,0,2,6,7,1964,1964,3,1,6,6,2,260.0,3,4,1,2,3,3,4,787,5,0,305,1092,1,0,1,4,1092,0,0,1092,1,0,1,0,3,1,3,6,6,0,2,1,1964.0,1,2,504,4,2,2,0,0,0,0,0,0,2,2,2,0,7,2008,8,4,145000
212,20,3,83.0,10420,1,0,3,3,0,0,0,7,2,2,0,2,6,5,2009,2009,1,1,12,13,1,0.0,3,4,2,2,3,2,2,36,5,0,1176,1212,1,0,1,4,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,2,1,2009.0,1,2,460,4,4,2,100,22,0,0,0,0,2,2,2,0,3,2010,8,4,186000
213,60,1,72.0,8640,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,1,0.0,3,4,2,2,3,3,2,822,5,0,78,900,1,0,1,4,932,920,0,1852,1,0,2,1,3,1,2,7,6,1,4,1,2009.0,1,2,644,4,4,2,168,108,0,0,0,0,2,2,2,0,7,2009,6,5,252678
217,20,3,65.0,8450,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2004,2004,1,1,12,13,1,266.0,2,4,2,2,3,2,2,946,5,0,490,1436,1,0,1,4,1436,0,0,1436,1,0,2,0,3,1,2,8,6,0,2,1,2004.0,2,2,484,4,4,2,139,98,0,0,0,0,2,2,2,0,4,2008,8,4,210000
220,120,3,43.0,3010,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,16.0,2,4,2,2,3,0,2,16,5,0,1232,1248,1,0,1,4,1248,0,0,1248,0,0,2,0,2,1,2,5,6,0,2,1,2005.0,0,2,438,4,4,2,108,0,0,0,0,0,2,2,2,0,3,2006,6,5,167240
221,20,3,73.0,8990,1,0,0,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,3,2,5,0,5,0,1498,1498,1,0,1,4,1498,0,0,1498,0,0,2,0,2,1,2,5,6,0,2,1,2006.0,1,2,675,4,4,2,351,33,0,0,0,0,2,2,2,0,4,2006,6,5,204900
222,60,3,69.0,8068,1,0,0,3,0,4,0,8,2,2,0,5,6,5,2002,2002,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,1010,1010,1,0,1,4,1010,1257,0,2267,0,0,2,1,4,1,2,8,6,1,4,3,2002.0,1,2,390,4,4,2,120,46,0,0,0,0,2,2,2,0,12,2009,4,4,200000
227,60,3,82.0,9950,1,0,0,3,0,4,0,15,2,2,0,5,7,5,1995,1995,1,1,12,13,1,290.0,2,4,2,2,3,3,2,565,5,0,638,1203,1,0,1,4,1214,1306,0,2520,0,0,2,1,4,1,2,9,6,1,4,1,1995.0,1,3,721,4,4,2,224,114,0,0,0,0,2,2,2,0,6,2007,8,0,290000
229,20,3,70.0,8521,1,0,3,3,0,2,0,19,1,2,0,2,5,5,1967,1967,1,1,6,6,1,0.0,3,4,1,3,3,3,0,842,5,0,70,912,1,4,1,4,912,0,0,912,0,0,1,0,3,1,3,5,6,1,1,5,1974.0,2,1,336,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2010,8,4,125000
230,120,3,43.0,3182,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,16.0,2,4,2,2,3,0,2,16,5,0,1357,1373,1,0,1,4,1555,0,0,1555,0,0,2,0,2,1,2,7,6,1,4,1,2005.0,0,2,430,4,4,2,143,20,0,0,0,0,2,2,2,0,5,2009,8,4,192500
235,60,3,69.0,7851,1,0,3,3,0,4,0,8,2,2,0,5,6,5,2002,2002,1,1,12,13,1,0.0,2,4,2,2,3,3,2,625,5,0,235,860,1,0,1,4,860,1100,0,1960,1,0,2,1,4,1,2,8,6,2,4,3,2002.0,0,2,440,4,4,2,288,48,0,0,0,0,2,2,2,0,5,2010,8,4,216500
237,20,3,65.0,8773,1,0,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,12,13,1,98.0,2,4,2,2,3,0,2,24,5,0,1390,1414,1,0,1,4,1414,0,0,1414,0,0,2,0,3,1,2,6,6,0,2,1,2004.0,1,2,494,4,4,2,132,105,0,0,0,0,2,2,2,0,5,2010,8,4,185500
240,50,3,52.0,8741,1,0,3,3,0,4,0,7,2,2,0,0,6,4,1945,1950,1,1,12,13,1,0.0,3,4,1,3,0,3,3,94,5,0,641,735,1,4,1,0,798,689,0,1487,0,0,1,1,3,1,3,7,6,1,2,5,1949.0,2,1,220,4,4,2,0,140,0,0,0,0,2,2,2,0,4,2010,8,4,113000
241,20,1,75.0,9000,1,0,3,3,0,4,0,21,2,2,0,2,8,5,2008,2008,1,1,12,13,2,36.0,2,4,2,2,3,0,2,1078,5,0,488,1566,1,0,1,4,1566,0,0,1566,1,0,2,0,3,1,2,7,6,0,2,1,2008.0,1,2,750,4,4,2,144,168,0,0,0,0,2,2,2,0,4,2010,8,4,262500
245,60,3,69.0,8880,1,0,0,3,0,4,0,20,2,2,0,5,7,5,1994,2002,1,1,12,13,1,0.0,2,4,2,2,3,3,2,695,5,0,253,948,1,0,1,4,1222,888,0,2110,1,0,2,1,3,1,2,8,6,2,1,1,1994.0,1,2,463,4,4,2,0,130,0,0,0,0,2,2,2,0,5,2010,8,4,205000
248,20,3,75.0,11310,1,0,3,3,0,4,0,12,2,2,0,2,6,5,1954,1954,3,1,13,3,1,0.0,3,4,1,3,3,3,5,0,5,0,1367,1367,1,0,1,4,1375,0,0,1375,0,0,1,0,2,1,3,5,6,1,4,1,1954.0,2,2,451,4,4,2,0,30,0,0,0,0,2,2,2,0,6,2006,8,4,140000
249,60,3,72.0,11317,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,101.0,2,4,2,2,3,3,5,0,5,0,840,840,1,0,1,4,840,828,0,1668,0,0,2,1,3,1,2,8,6,0,2,1,2003.0,1,2,500,4,4,2,144,68,0,0,0,0,2,2,2,0,9,2007,8,4,180000
253,60,3,65.0,8366,1,0,0,3,0,4,0,20,2,2,0,5,6,5,2004,2004,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,798,798,1,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,2,1,2004.0,1,2,520,4,4,2,138,45,0,0,0,0,2,2,2,0,12,2008,8,4,173000
255,20,3,70.0,8400,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1957,1957,1,1,8,8,1,0.0,3,2,1,3,3,3,4,922,5,0,392,1314,1,4,1,4,1314,0,0,1314,1,0,1,0,3,1,3,5,6,0,2,1,1957.0,1,1,294,4,4,2,250,0,0,0,0,0,2,2,2,0,6,2010,8,4,145000
256,60,3,66.0,8738,1,0,0,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,1,302.0,2,4,2,2,3,3,5,0,5,0,975,975,1,0,1,4,1005,1286,0,2291,0,0,2,1,4,1,2,8,6,1,4,3,1999.0,0,2,429,4,4,2,192,0,0,0,0,0,2,2,2,0,2,2006,8,4,230000
257,60,1,64.0,8791,1,0,0,3,0,4,0,21,2,2,0,5,6,5,2003,2003,1,1,12,13,1,0.0,2,4,2,2,3,3,4,503,5,0,361,864,1,0,1,4,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,2,1,2003.0,1,2,673,4,4,2,216,56,0,0,0,0,2,2,2,0,5,2008,8,4,207500
258,20,3,68.0,8814,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,1,12,13,2,180.0,2,4,2,2,3,3,2,1334,5,0,270,1604,1,0,1,4,1604,0,0,1604,1,0,2,1,3,1,2,8,6,1,2,1,2006.0,1,2,660,4,4,2,123,110,0,0,0,0,2,2,2,0,3,2009,8,0,220000
262,60,3,69.0,9588,1,0,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,5,5,2,270.0,2,4,2,0,3,3,5,0,5,0,1482,1482,1,0,1,4,1482,1092,0,2574,0,0,2,1,3,1,0,10,6,1,2,3,2007.0,0,3,868,4,4,2,0,148,0,0,0,0,2,2,2,0,11,2007,6,5,276000
263,80,3,88.0,8471,1,0,0,3,0,0,0,19,2,2,0,7,6,7,1977,1995,1,1,6,10,1,46.0,3,4,1,2,1,0,0,506,5,0,0,506,1,4,1,4,1212,0,0,1212,1,0,1,0,3,1,3,6,6,1,4,1,1978.0,2,2,492,4,4,2,292,12,0,0,0,0,2,1,2,0,7,2006,8,4,151000
267,60,3,70.0,11207,1,0,0,1,0,2,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,1,0.0,3,4,2,2,3,0,2,714,5,0,88,802,1,2,1,4,802,709,0,1511,1,0,2,1,3,1,3,8,6,1,4,1,1997.0,0,2,413,4,4,2,95,75,0,0,0,0,2,2,2,0,6,2006,8,4,185000
270,20,3,69.0,7917,1,0,0,3,0,0,0,7,2,2,0,2,6,7,1976,1976,3,1,6,6,1,174.0,3,2,1,3,1,3,1,751,5,0,392,1143,1,4,1,4,1113,0,0,1113,1,0,1,1,3,1,3,6,6,1,1,1,1987.0,1,1,504,4,2,2,370,30,0,0,0,0,2,0,2,0,5,2007,8,4,148000
273,60,3,92.0,11764,1,0,0,3,0,1,0,15,2,2,0,5,8,7,1999,2007,1,1,12,13,1,348.0,2,4,2,2,3,3,2,524,5,0,628,1152,1,0,1,4,1164,1106,0,2270,0,0,2,1,4,1,2,9,6,1,2,1,1999.0,0,3,671,4,4,2,132,57,0,0,0,0,2,2,2,0,4,2010,8,4,290000
275,20,3,76.0,8314,1,0,3,3,0,0,0,11,2,2,0,2,5,7,1982,1982,1,1,6,7,1,0.0,3,4,1,3,3,1,0,546,5,0,270,816,1,4,1,4,816,0,0,816,0,0,1,0,2,1,3,5,6,0,2,1,1982.0,2,1,264,4,4,2,168,0,0,0,0,0,2,2,2,0,6,2007,8,4,124500
280,60,3,83.0,10005,1,0,3,3,0,4,0,4,2,2,0,5,7,5,1977,1977,3,1,9,10,1,299.0,3,4,1,2,3,3,1,392,5,0,768,1160,1,0,1,4,1156,866,0,2022,0,0,2,1,4,1,3,8,6,1,4,1,1977.0,0,2,505,4,4,2,288,117,0,0,0,0,2,2,2,0,3,2008,8,4,192000
282,20,1,60.0,7200,1,1,3,3,0,4,0,21,2,2,0,2,6,5,2006,2006,1,1,12,13,2,68.0,2,4,2,2,3,3,2,905,5,0,357,1262,1,2,1,4,1262,0,0,1262,0,0,2,0,2,1,2,5,6,0,2,1,2006.0,0,2,572,4,4,2,0,120,0,0,0,0,2,2,2,0,5,2006,6,5,185000
283,120,3,34.0,5063,1,0,3,3,0,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,2,166.0,2,4,2,2,3,3,2,904,5,0,410,1314,1,0,1,4,1314,0,0,1314,1,0,2,0,2,1,2,6,6,1,2,1,2008.0,1,2,626,4,4,2,172,62,0,0,0,0,2,2,2,0,4,2009,5,4,207500
284,20,3,74.0,9612,1,0,3,3,0,4,0,21,1,2,0,2,8,5,2008,2009,1,1,12,13,2,72.0,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,1468,0,0,1468,0,0,2,0,3,1,2,6,6,1,2,1,2008.0,0,3,898,4,4,2,210,150,0,0,0,0,2,2,2,0,12,2009,6,5,244600
288,20,3,69.0,8125,1,0,0,3,0,0,0,12,2,2,0,2,4,4,1971,1971,1,1,6,6,1,0.0,3,4,1,3,3,3,1,614,5,0,244,858,1,4,1,4,858,0,0,858,0,0,1,0,3,1,3,5,6,0,2,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,2,2,2,0,6,2006,8,4,88000
289,20,3,69.0,9819,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1967,1967,1,1,8,8,1,31.0,3,2,1,3,3,3,1,450,5,0,432,882,1,4,1,4,900,0,0,900,0,0,1,0,3,1,3,5,6,0,2,5,1970.0,2,1,280,4,4,2,0,0,0,0,0,0,2,2,2,0,2,2010,8,4,122000
295,20,3,80.0,9600,1,0,3,3,0,4,0,12,2,2,0,2,6,5,1953,1953,3,1,6,6,2,238.0,3,4,1,3,3,3,2,1285,5,0,131,1416,1,4,1,4,1644,0,0,1644,1,0,1,0,3,1,3,7,6,2,2,1,1953.0,0,2,418,4,4,2,110,0,0,0,0,0,2,2,2,0,10,2009,8,4,167000
296,80,3,37.0,7937,1,0,0,3,0,1,0,11,2,2,0,7,6,6,1984,1984,1,1,6,6,1,0.0,3,4,1,3,3,0,2,819,5,0,184,1003,1,4,1,4,1003,0,0,1003,1,0,1,0,3,1,3,6,6,0,2,5,1984.0,2,2,588,4,4,2,120,0,0,0,0,0,2,0,2,0,3,2006,8,4,142500
297,50,4,75.0,13710,1,0,3,3,0,4,0,9,2,2,0,0,5,5,1950,1950,1,1,13,14,1,0.0,3,4,1,3,3,3,1,420,5,0,490,910,1,4,1,0,910,648,0,1558,0,0,1,1,4,1,3,6,6,0,2,1,1950.0,2,1,282,4,4,2,289,0,0,0,0,0,2,2,2,0,6,2007,8,4,152000
302,60,3,66.0,16226,1,0,2,3,0,4,0,5,2,2,0,5,8,5,1998,1999,1,1,12,13,1,0.0,2,4,2,2,3,3,2,281,5,0,747,1028,1,0,1,4,1210,1242,0,2452,0,0,2,1,4,1,2,9,6,1,4,3,1998.0,0,2,683,4,4,2,208,50,0,0,0,0,2,2,2,0,5,2007,8,4,267000
304,20,3,70.0,9800,1,0,3,3,0,0,0,5,2,2,0,2,5,7,1972,1972,1,1,12,13,1,0.0,3,4,2,3,3,3,0,894,5,0,0,894,1,4,1,4,894,0,0,894,1,0,1,0,3,1,3,5,6,0,2,1,1975.0,2,2,552,4,4,2,256,0,0,0,0,0,2,1,2,0,7,2006,8,0,149900
306,20,3,80.0,10386,1,0,3,3,0,4,0,5,2,2,0,2,8,5,2004,2005,1,1,5,5,2,246.0,2,4,2,2,3,3,2,1464,5,0,536,2000,1,0,1,4,2000,0,0,2000,1,0,2,0,3,1,2,8,6,0,2,1,2004.0,0,3,888,4,4,2,168,0,0,0,0,0,2,2,2,0,7,2007,8,4,305900
308,50,4,69.0,7920,1,0,0,3,0,4,0,9,0,2,0,0,6,7,1920,1950,1,1,8,8,1,0.0,3,1,1,3,3,3,5,0,5,0,319,319,1,4,1,0,1035,371,0,1406,0,0,1,0,3,1,1,6,6,0,2,1,1980.0,2,0,0,4,4,0,0,144,0,0,0,0,2,2,2,0,3,2008,8,4,89500
309,30,3,69.0,12342,1,0,0,3,0,4,0,7,2,2,0,2,4,5,1940,1950,1,1,12,13,1,0.0,3,4,1,3,3,3,1,262,5,0,599,861,1,0,1,4,861,0,0,861,0,0,1,0,1,1,3,4,6,0,2,5,1961.0,2,2,539,4,4,2,158,0,0,0,0,0,2,2,2,0,3,2009,8,4,82500
311,60,3,69.0,7685,1,0,0,3,0,4,0,8,2,2,0,5,6,5,1993,1994,1,1,6,6,1,112.0,3,4,2,2,3,3,0,518,5,0,179,697,1,2,1,4,697,804,0,1501,0,0,2,1,3,1,2,6,6,1,4,1,1993.0,0,2,420,4,4,2,190,63,0,0,0,0,2,2,2,0,5,2006,8,4,165600
312,20,3,50.0,8000,1,0,3,3,0,4,0,12,2,2,0,2,6,6,1948,2002,1,1,12,13,1,0.0,3,2,1,3,3,3,0,680,5,0,292,972,1,0,1,4,972,0,0,972,1,0,1,0,2,1,3,5,6,1,2,5,1948.0,2,1,240,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2009,8,4,132000
316,60,3,71.0,7795,1,0,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,1,0.0,2,4,2,2,3,3,2,425,5,0,291,716,1,0,1,4,716,716,0,1432,1,0,2,1,3,1,2,6,6,1,2,1,2004.0,0,2,432,4,4,2,100,51,0,0,0,0,2,2,2,0,7,2009,8,4,188500
320,80,3,69.0,14115,1,0,3,3,0,4,0,14,2,2,0,7,7,5,1980,1980,1,1,9,10,1,225.0,3,4,1,2,3,0,2,1036,5,0,336,1372,1,4,1,4,1472,0,0,1472,1,0,2,0,3,1,3,6,6,2,4,1,1980.0,2,2,588,4,4,2,233,48,0,0,0,0,2,2,2,0,6,2009,8,4,187500
327,120,3,32.0,10846,1,0,0,3,0,1,0,24,2,2,4,2,8,5,1993,1993,1,1,3,3,1,0.0,2,4,2,2,3,1,2,1619,5,0,100,1719,1,0,1,4,1719,0,0,1719,2,0,1,1,1,1,2,6,6,2,2,1,1993.0,0,2,473,4,4,2,122,30,0,0,0,0,2,2,2,0,5,2008,2,4,324000
328,20,3,80.0,11600,1,0,3,3,0,4,0,12,2,2,0,2,6,5,1960,1960,3,1,13,14,1,175.0,3,4,1,3,3,3,4,565,5,0,818,1383,1,4,1,4,1383,0,0,1383,0,0,1,1,3,1,3,7,6,0,2,1,1960.0,1,1,292,4,4,2,0,45,0,0,0,0,2,2,2,0,4,2006,8,4,145250
332,20,3,70.0,8176,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1958,1992,1,1,13,14,1,0.0,3,4,1,3,3,3,4,846,5,0,210,1056,1,1,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,0,2,1,1958.0,1,1,308,4,4,2,0,0,0,0,0,0,2,2,2,0,8,2007,8,4,139000
334,120,4,59.0,8198,1,0,3,3,0,3,0,16,2,2,4,2,7,5,2004,2004,1,1,12,13,2,146.0,2,4,2,2,3,0,2,720,5,0,638,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,1,2004.0,1,2,484,4,4,2,192,30,0,0,0,0,2,2,2,0,7,2008,8,4,207000
335,60,3,59.0,9042,1,0,0,3,0,4,0,8,2,2,0,5,6,5,1998,1998,1,1,12,13,1,0.0,3,4,2,2,3,1,2,828,5,0,115,943,1,2,1,4,943,695,0,1638,1,0,2,1,3,1,3,7,6,2,4,1,1998.0,0,2,472,4,4,2,100,38,0,0,0,0,2,2,2,0,7,2008,8,4,192000
338,20,3,70.0,9135,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2002,2003,1,1,12,13,1,113.0,2,4,2,2,3,0,2,810,5,0,726,1536,1,0,1,4,1536,0,0,1536,1,0,2,0,3,1,2,7,6,0,2,1,2002.0,1,2,532,4,4,2,192,74,0,0,0,0,2,2,2,0,12,2008,8,4,214000
341,60,3,85.0,14191,1,0,3,3,0,4,0,23,2,2,0,5,8,5,2002,2002,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,967,967,1,0,1,4,993,915,0,1908,0,0,2,1,4,1,2,9,6,0,2,1,2002.0,0,2,431,4,4,2,135,0,0,0,0,0,2,2,2,0,4,2010,8,4,202900
346,50,3,65.0,6435,1,0,3,3,0,4,0,3,6,2,0,0,6,5,1939,1950,1,1,8,8,1,0.0,3,4,0,3,3,3,5,0,5,0,972,972,1,2,1,4,972,605,0,1577,0,0,1,0,3,1,1,6,6,1,2,5,1939.0,2,1,312,4,4,2,0,0,0,0,0,0,2,2,2,0,10,2006,8,4,140200
348,20,3,69.0,17600,1,0,0,3,0,4,0,12,2,2,0,2,6,5,1960,1960,1,1,13,14,1,30.0,3,4,1,3,3,3,1,1270,5,0,208,1478,1,0,1,0,1478,0,0,1478,1,0,2,0,3,1,3,6,6,2,2,1,1960.0,2,2,498,4,4,2,0,40,0,0,0,0,2,2,2,0,12,2009,8,4,157500
357,20,3,69.0,9248,1,0,0,3,0,4,0,8,2,2,0,2,6,6,1992,1992,1,1,6,6,1,106.0,3,4,2,2,3,3,2,560,5,0,598,1158,1,2,1,4,1167,0,0,1167,1,0,2,0,3,1,2,6,6,0,2,1,1992.0,1,2,400,4,4,2,120,26,0,0,0,0,2,2,2,0,7,2009,8,4,173000
362,50,3,69.0,9144,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,1,8,8,1,0.0,3,4,1,3,3,3,4,399,5,0,484,883,1,2,1,4,988,517,0,1505,1,0,1,0,3,1,3,8,6,0,2,5,1940.0,2,1,240,4,4,0,0,0,0,0,0,0,2,2,2,0,7,2008,8,4,145000
369,20,3,78.0,7800,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,200.0,3,4,2,3,3,3,3,540,5,0,728,1268,1,2,1,4,1268,0,0,1268,0,0,1,0,2,1,3,7,6,1,2,1,1954.0,0,1,244,4,4,2,0,98,0,0,0,0,2,2,2,0,3,2010,8,4,132000
371,60,3,69.0,8121,1,0,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,953,953,1,0,1,4,953,711,0,1664,0,0,2,1,3,1,3,7,6,1,4,1,2000.0,1,2,460,4,4,2,100,40,0,0,0,0,2,2,2,0,1,2006,8,4,172400
375,60,3,65.0,8200,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1081,0,1928,0,0,2,1,4,1,2,8,6,1,2,3,2003.0,0,2,434,4,4,2,100,48,0,0,0,0,2,2,2,0,7,2007,8,4,219500
377,85,3,57.0,8846,1,0,0,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,1,12,13,1,0.0,2,4,2,2,3,0,2,298,5,0,572,870,1,0,1,4,914,0,0,914,0,0,1,0,2,1,3,5,6,0,2,5,1998.0,2,2,576,4,4,2,0,0,0,0,0,0,2,2,2,0,7,2006,8,4,148000
380,60,3,60.0,8123,1,0,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,16.0,3,4,2,2,3,3,5,0,5,0,982,982,1,0,1,4,1007,793,0,1800,0,0,2,1,3,1,3,7,6,1,4,1,2000.0,0,2,463,4,4,2,100,63,0,0,0,0,2,2,2,0,6,2009,8,4,179000
382,20,1,60.0,7200,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,1,3,5,0,5,0,1293,1293,1,0,1,4,1301,0,0,1301,1,0,2,0,2,1,2,5,6,1,2,1,2006.0,1,2,572,4,4,2,216,121,0,0,0,0,2,2,2,0,8,2006,6,5,187750
383,60,3,79.0,9245,1,0,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,3,0,5,0,5,0,939,939,1,0,1,4,939,858,0,1797,0,0,2,1,3,1,2,8,6,0,2,1,2006.0,1,2,639,4,4,2,144,53,0,0,0,0,2,2,2,0,4,2007,8,4,213500
388,80,3,72.0,7200,1,0,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,1,8,8,1,255.0,3,4,1,3,3,0,0,631,5,0,410,1041,1,0,1,4,1125,0,0,1125,1,0,1,0,3,1,3,6,6,1,1,5,1977.0,2,1,352,4,4,2,296,0,0,0,0,0,2,1,2,0,10,2009,8,0,125000
389,20,3,93.0,9382,1,0,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,12,13,1,125.0,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,1479,0,0,1479,0,0,2,0,3,1,2,6,6,0,2,1,1999.0,1,2,577,4,4,2,120,25,0,0,0,0,2,2,2,0,7,2008,8,4,191000
394,30,3,69.0,7446,1,0,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,1,0.0,3,4,1,3,3,3,4,266,5,0,522,788,1,4,1,0,788,0,0,788,0,0,1,0,2,1,3,4,6,2,4,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,2,1,2,0,4,2006,8,0,100000
395,50,3,60.0,10134,1,0,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,1,8,8,1,0.0,3,4,1,3,3,3,5,0,5,0,735,735,1,2,1,0,735,299,0,1034,0,0,1,0,2,1,3,5,6,0,2,5,1940.0,2,1,240,4,4,2,0,39,0,0,0,0,2,2,2,0,7,2007,8,4,109000
396,20,3,68.0,9571,1,0,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,1,0.0,3,4,1,3,3,0,1,739,5,0,405,1144,1,4,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,2,1,1956.0,2,1,596,4,4,2,44,0,0,0,0,0,2,2,2,0,6,2010,8,4,129000
397,20,3,60.0,7200,1,0,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,1,0.0,3,4,1,3,3,0,4,777,5,0,117,894,1,4,1,4,894,0,0,894,0,0,1,0,2,1,3,6,6,0,2,5,1985.0,1,2,600,4,4,2,215,0,0,0,0,0,2,2,2,0,9,2009,8,4,123000
398,60,3,69.0,7590,1,0,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,288.0,3,4,1,3,3,3,0,540,5,0,324,864,1,4,1,4,876,936,0,1812,0,0,2,0,4,1,3,8,6,1,4,1,1962.0,1,1,264,4,4,2,0,168,0,0,0,0,2,2,2,0,7,2007,8,4,169500
400,60,1,65.0,8125,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,2,100.0,2,4,2,2,3,3,2,812,5,0,280,1092,1,0,1,4,1112,438,0,1550,1,0,2,0,2,1,2,7,6,0,2,1,2007.0,0,2,438,4,4,2,0,168,0,0,0,0,2,2,2,0,10,2009,8,4,241000
402,20,3,65.0,8767,1,0,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,1,0.0,2,4,2,2,3,0,2,24,5,0,1286,1310,1,0,1,4,1310,0,0,1310,0,0,2,0,3,1,2,6,6,1,2,1,2005.0,0,2,400,4,4,2,0,0,0,0,0,0,2,2,2,0,7,2006,6,5,164990
405,60,3,69.0,10364,1,0,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,8,8,1,0.0,3,4,2,2,3,3,5,0,5,0,806,806,1,2,1,4,806,766,0,1572,0,0,2,1,3,1,3,7,6,1,4,3,1995.0,0,2,373,4,4,2,0,40,0,0,0,0,2,2,2,0,5,2007,8,4,168000
